;55520076000130;WILMA DE LIMA SILVA CRIACAO DE PEIXES;8;322101;AVENIDA;MUZAMBINHO;326;;AMERICANOPOLIS;4334040;SP;SAO PAULO;;;;;1
;55560361000184;LAURA S DRINKINHOS LTDA;4;322101;AVENIDA;MAL TITO;2813;;VILA CURUCA VELHA;8210040;SP;SAO PAULO;;;;;5
;55573117000156;BAR E LANCHES EUCLIDENSE LTDA;8;322101;RUA;SAO PAULO;518;;LIBERDADE;1513000;SP;SAO PAULO;;;;;1
;55578280000101;INTERMEC SOCIEDADE CIVIL LTDA;8;161099;RUA;EPITACIO PESSOA;122;CONJUNTO 22;CONSOLACAO;1220030;SP;SAO PAULO;;;;;1
;55588826000105;SERIEMA COLONIZACAO AGROPASTORIL E MADEIREIRA LTDA;8;210107;RUA;ESTADOS UNIDOS;113;;JD AMERICA;1427000;SP;SAO PAULO;;;;;5
;55588842000106;MADEIREIRA AVINHADO COLONIZACAO E PECUARIA LTDA;8;210107;RUA;ESTADOS UNIDOS;113;;JD AMERICA;1427000;SP;SAO PAULO;;;;;5
;55588867000100;COLONIZADORA MADEIREIRA E PECUARIA ANDORINHA LTDA;8;210107;RUA;ESTADOS UNIDOS;113;;JD AMERICA;1427000;SP;SAO PAULO;;;;;5
;55600803000179;GENI DOS SANTOS REIS AVICOLA;8;155501;RUA;GARCEZ DO NASCIMENTO;83;;VILA BANCARIA;3917080;SP;SAO PAULO;;;;;1
;55602676000147;ANA EDNA VIANA LIMA;8;122900;RUA;RAUL GOMES;7;A;VILA ROBERTINA;3807120;SP;SAO PAULO;;;;;1
;55613418000166;EKD REPRESENTACOES COMERCIAIS S/C LTDA;4;161099;AVENIDA;ANASTACIO;2020;;PARQUE M.DOMITILA;5119000;SP;SAO PAULO;;;;;1
;55623573000163;BAR MONIQUE BURG'S LTDA;8;322101;RUA;TUIUTI;1092;;TATUAPE;8210040;SP;SAO PAULO;;;;;5
;55642045000151;REPRESENTACOES CAIOWAA S/C LTDA;8;161099;RUA;CAYOWAA;1576;CASA 2;PERDIZES;8210040;SP;SAO PAULO;;;;;5
;55645154000122;BAR PETISCOBOM LTDA;8;322101;RUA;FRANCISCO MARENGO;752;;TATUAPE;3313000;SP;SAO PAULO;;;;;5
;55655666000170;CELPAV FLORESTAL SA;8;210101;ALAMEDA;SANTOS;1357;7 ANDAR CONJ.B;CERQUEIRA CESAR;1419001;SP;SAO PAULO;;;;;5
;55661938000144;HOTEL VAZQUEZ E CASTRO LTDA;4;311601;RUA;DARAO DO RIO BRANCO;994;998;SANTO AMARO;8210040;SP;SAO PAULO;;;;;1
;55700496000106;IGUANA S/A;8;119901;AVENIDA;BRIG.FARIA LIMA;888;CJ 94 SL/02;JD PAULISTANO;1452000;SP;SAO PAULO;;;;;5
;55712954000119;SUINOCULTURA FERREIRA LTDA;8;154700;AVENIDA;CEL SEZEFREDO FAGUNDES;5520;;JARDIM TREMEMBE;2306005;SP;SAO PAULO;;;;;5
;55713986000139;BAR E LANCHES JARDIM BOA VISTA LTDA;8;322101;RUA;GABRIEL DE AMORIM;206;;JARDIM BOA VISTA;5583060;SP;SAO PAULO;;;;;1
;55718225000170;ANTONIO CARLOS RODRIGUES BAR E LANCHES;8;322101;RUA;JORGE ALMEIDA QUIRINO;410;;ARTHUR ALVIM;3567100;SP;SAO PAULO;;;;;5
;55742639000134;ANTONIO ELIAS BAR E MERCEARIA;8;322101;RUA;JOSE VENTURA;98;;VL IZOLINA MAZZEI;2080040;SP;SAO PAULO;;;;;5
;55760623000154;BEM FICA INN HOSPEDARIA S/C LTDA;8;311601;RUA;SANTA IFIGENIA;603;;CENTRO;1207001;SP;SAO PAULO;;;;;5
;55775431000111;BAR E MERCEARIA MALU LTDA;4;322101;RUA;ANTONIO MARIA BONINCINI;70;;JD MARISTELA;4176020;SP;SAO PAULO;;;;;1
;55782395000113;CECILIA MARIA DA CONCEICAO E SILVA;8;322101;RUA;CANOAS;154;;IPIRANGA;4223080;SP;SAO PAULO;;;;;5
;55784086000182;FRIGORIFICO TRABULSI LTDA;8;322105;RUA;ESTADOS UNIDOS;322;;JARDIM PAULISTA;1427000;SP;SAO PAULO;;;;;5
;55804496000148;SIERRA E SCHUCH ARQUITETOS ASSOCIADOS S C LTDA;8;111301;AVENIDA;CARLOS LACERDA;71;SALA 07;CAMPO LIMPO;5789000;SP;SAO PAULO;;;;;1
;55804827000140;YAMAROKU REPRESENTACOES COMERCIAL S/C LTDA;8;163600;RUA;GUIRAPA;263;;SAO MIGUEL PAULISTA;8030290;SP;SAO PAULO;;;;;5
;55820039000147;AGRO PASTORIL MUNDO NOVO LTDA;4;162899;AVENIDA;BRIG FARIA LIMA;613;CONJ 33;PINHEIROS;1451902;SP;SAO PAULO;;;;;1
;55823082000166;DIALDRI AGROPECUARIA LTDA;4;162899;RUA;BOTUCATU;591;LOJA EDIFICIO SAINT PAUL;VILA CLEMENTINO;4023062;SP;SAO PAULO;11 50854355;;;DINO.CASA@DINOVITTI.COM.BR;1
;55849392000150;BAR E MERCEARIA CASIMIRO LTDA;8;322101;RUA;DAS GUASSATUNGAS;208;;GUARAPIRANGA;4330010;SP;SAO PAULO;;;;;5
;55861645000372;TEXAS RANCH AGROPECUARIA LTDA;8;162899;RUA;JOAQUIM FLORIANO;397;1 ANDAR CONJ C;ITAIM BIBI;4534000;SP;SAO PAULO;;;;;5
;55862320000142;DINAMA DIST NACIONAL DE MAD INDUSTRIA E COMERCIO LTDA;2;210107;RUA;OSCAR FREIRE;1.546;APTO. 41;CERQUEIRA CESAR;5409010;SP;SAO PAULO;;;;;1
;55863245000134;EDNIS EMPREENDIMENTOS INDUSTRIA E COMERCIO LTDA;8;134200;RUA;CAP ROSENDO;213;;VL MARIANA;4120060;SP;SAO PAULO;;;;;5
;55865497000100;AGROPECUARIA TRANESCO LTDA;8;151201;RUA;HADDOCK LOBO;578;10 AND CJ 101;CERQUEIRA CESAR;1414000;SP;SAO PAULO;;;;;5
;55881650000185;BAR E LANCHES PONTO DOS AMIGOS LTDA;8;322101;AVENIDA;CELSO GARCIA;1531;;BELEM;3015000;SP;SAO PAULO;;;;;5
;55885602000165;FAZENDAS REUNIDAS LTDA;8;151201;RUA;JESUINO ARRUDA;134;11 ANDAR;JARDIM PAULISTA;4532917;SP;SAO PAULO;;;;;5
;55890263000105;PONTO CERTO LANCHES E PETISCOS LTDA;8;322101;RUA;NOSSA SENHORA DA SAUDE;1172;;JARDIM DA SAUDE;4159001;SP;SAO PAULO;;;;;1
;55897391000180;KALIBEELZE INDUSTRIA E COMERCIO LTDA;8;153902;ESTRADA;DO ALVARENGA;168;;PEDREIRA;4462000;SP;SAO PAULO;;;;;1
;55900153000187;BAR LANCHES DEGRAU DOIS LTDA;8;322101;RUA;TAMANDARE;800;;LIBERDADE;1525000;SP;SAO PAULO;;;;;5
;55900625000100;CAFE ZAO BAR E LANCHES LTDA;8;322101;RUA;MANIFESTO;1548;;IPIRANGA;4209001;SP;SAO PAULO;;;;;1
;55901730000155;SEREMP SERVICOS EMPREENDIMENTOS E AGROPECUARIA S/A;8;151201;RUA;MINAS GERAIS;228;;CONSOLACAO;1244010;SP;SAO PAULO;;;;;5
;55911325000118;BEER SILVA'S BAR LTDA;8;322101;RUA;VENANCIO AIRES;396;;VL POMPEIA;5024030;SP;SAO PAULO;;;;;5
;55912026000106;BAR E MERCEARIA FELICIO LTDA;8;322101;RUA;NILO LUIS MAZZEI;290;;VL IZOLINA MAZZEI;2081070;SP;SAO PAULO;;;;;1
;55917017000108;BAR E MERCADINHO ROCHINHO LTDA;3;322101;RUA;ITAMONTE;1050;;VILA MEDEIROS;2220001;SP;SAO PAULO;11 24800430;11 24800430;;F.KCONTABILIDADE@HOTMAIL.COM;1
;55917611000190;MILTON A NASCIMENTO BAR;8;322101;RUA;ALBERTO ANDALO;393;;ITABERABA;2840080;SP;SAO PAULO;;;;;5
;55917926000138;VIB AGRO-PECUARIA LTDA;8;162899;RUA;AFONSO CELSO;552;6 AND CJS 64/65;VILA MARIANA;4119002;SP;SAO PAULO;;;;;5
;55922991000151;LANCHERIA PONTO ONZE LTDA;8;322101;RUA;PIO XI;359;;ALTO DA LAPA;5060000;SP;SAO PAULO;;;;;1
;55925275000470;AGROPECUARIA NOVA EUROPA S/A;8;113000;AVENIDA;PAULISTA;2073;ANDAR 2 CONJ NACIONAL 208 209 210EDIF HORSA I;BELA VISTA;1311940;SP;SAO PAULO;16 33871511;;16 33871102;usinasantafe@usinasantafe.com.br;5
;55932495000189;IPANEMA DAS PEDRAS AGRO PASTORIL LTDA;8;159899;RUA;JOEL JORGE DE MELO;700;;VILA MARIANA;4128081;SP;SAO PAULO;11 50705580;11 50705580;11 50705581;paulistanacon@terra.com.br;5
;55938971000179;AVICULTURA PARAISO LTDA;8;155501;RUA;JORDANIA;411;;VILA GUILHERME;3543000;SP;SAO PAULO;;;;;5
;55945661000424;AGROPECUARIA FUMACA LTDA;8;151201;RUA;BANDEIRA PAULISTA;600;;ITAIM BIBI;4553002;SP;SAO PAULO;14 37321522;;14 37321522;agrofisc@uol.com.br;5
;55968036000155;MANO'S BURGER LTDA;8;322101;AVENIDA;BRIG FARIA LIMA;2111;;PINHEIROS;1451001;SP;SAO PAULO;;;;;5
;55970230000175;DAMPER IND E COM DE ACESSORIOS P VEICULOS LTDA;8;153902;AVENIDA;AMADOR BUENO DA VEIGA;2787;;VILA ESPERANCA;3653000;SP;SAO PAULO;;;;;5
;55973010000367;CONQUISTA AGROPECUARIA LTDA;8;113000;ALAMEDA;CAMPINAS;646;2 ANDAR;JD PAULISTA;1401001;SP;SAO PAULO;011 2835186;;;;5
;55978381000170;LANCHONETE FLOR DO SALOA LTDA;4;322101;RUA;DOS ITALIANOS;198;;BOM RETIRO;1131000;SP;SAO PAULO;;;;;1
;55985576000147;WALDEMAR LOUSADO DOS SANTOS;8;322101;RUA;ARRAIAL DE S BARTOLOMEU;853;;VILA CARMOSINA;8290190;SP;SAO PAULO;;;;;1
;56034903000229;AGROPECUARIA SAO JOSE DO PALMITAL LTDA;2;159899;RUA;VERBO DIVINO;993 A;SALA B;CHACARA STO ANTONIO;4719001;SP;SAO PAULO;;;;;5
;56035553000134;TEMPURA HOUSE COMERCIO DE DOCES E SALGADOS LTDA;8;322101;AVENIDA;WALDEMAR CARLOS PEREIRA;506;;VILA DALILA;8210040;SP;SAO PAULO;;;;;5
;56037575000133;AMG AGROPECUARIA E COMERCIO MORRO GRANDE LTDA;4;161099;AVENIDA;BRIG FARIA LIMA;1238;4 AND CONJ 42;JD PAULISTANO;1452906;SP;SAO PAULO;;;;;5
;56055585000100;AGRO PECUARIA TOPAZIO LTDA;8;162899;RUA;ANHAIA;727;;BOM RETIRO;1130000;SP;SAO PAULO;;;;;5
;56059298000160;EMA-EMPREENDIMENTOS AGROPECUARIOS LTDA;8;151201;AVENIDA;PAULISTA;967;16 AND;CERQUEIRA CESAR;1311918;SP;SAO PAULO;;;;;5
;56069073000194;MANOEL JOAO DA SILVA SAO PAULO;8;322101;AVENIDA;CAICARA DO R DOS VENTOS;21;;VL CISPER;3817000;SP;SAO PAULO;;;;;5
;56113632000116;ARLINDO LUIZ DA SILVA SAO PAULO;8;322101;RUA;LESSING;865;;VL DARLI;3375003;SP;SAO PAULO;;;;;5
;56126808000174;BAR E BILHAR ZA LTDA;8;322101;RUA;BUENO DE ANDRADE;107;;ACLIMACAO;1526000;SP;SAO PAULO;;;;;5
;56166747000179;BAR BILHAR E DIVERSOES ELETRONICAS VITORIA LTDA;8;322101;RUA;VITORIA;374;;SANTA EFIGENIA;1210000;SP;SAO PAULO;;;;;5
;56180474000117;AUTO MOTO ESCOLA MAGNIFICA LTDA;8;111301;AVENIDA;GUARAPIRANGA;1786;SALAS 02 07;GUARAPIRANGA;4911005;SP;SAO PAULO;;;;;5
;56193022000170;GUSA AGRO PECUARIA LTDA;8;151201;AVENIDA;NOVE DE JULHO;5617;7 ANDAR SALA 2;JDM EUROPA;1407200;SP;SAO PAULO;;;;;5
;56193063000166;AGRO PECUARIA ITAMBE LTDA;2;113000;AVENIDA;NOVE DE JULHO;5345;CONJ 22;JARDIM PAULISTA;1407200;SP;SAO PAULO;14 38412749;;11 30714047;JRESCRITORIO@UOL.COM.BR;1
;56193089000104;QUEIXADA AGRO PECUARIA LTDA;8;151201;AVENIDA;SAO GABRIEL;333;CONJ 42;JD PAULISTA;1435001;SP;SAO PAULO;;;;;1
;56206311000166;AGROPECUARIA MINAS GERAIS LTDA;2;151201;AVENIDA;BRIGADEIRO FARIA LIMA;1811;ANDAR 11 CONJ 1109;JARDIM PAULISTANO;1452001;SP;SAO PAULO;11 23655557;;;JOSEHCURADO@GMAIL.COM;1
;56227507000137;FENAN AGROPECUARIA LTDA;2;151201;RUA;FLORIDA;1758;6 ANDAR - CJ 61;BROOKLIN NOVO;4565912;SP;SAO PAULO;11 51023878;11 51023875;11 51023876;fenan@fenan.com.br;5
;56228653000187;LANCHONETE ESTRELA DO CAMBUCI LTDA;8;322101;AVENIDA;LINS DE VASCONCELOS;179;;CAMBUCI;1537000;SP;SAO PAULO;;;;;5
;56256274000109;HARAS BURACAO LTDA;8;152101;AVENIDA;INTERLAGOS;4455;;INTERLAGOS;8210040;SP;SAO PAULO;;;;;1
;56284359000192;CONFECCOES TANDY LTDA;4;111301;AVENIDA;ENG HEITOR ANT E GARCIA;943;SALA 52;BUTANTA;5564901;SP;SAO PAULO;;;;;1
;56304371000111;CAATI AGROPECUARIA LTDA;4;111399;RUA;DR JOSE MANUEL;87;CONJ 118;SANTA CECILIA;8210040;SP;SAO PAULO;;;;;1
;56306616000140;ORLI AGROPECUARIA E COMERCIO LTDA;2;151201;RUA;BATATAES;391;CONJ 141;JARDIM PAULISTA;1423010;SP;SAO PAULO;11 38166658;;;LCCONTABIL@NETPOINT.COM.BR;5
;56307192000138;SEU LAR LANCHES LTDA;4;322101;RUA;URUGUAIANA;79;;BRAS;3050040;SP;SAO PAULO;;;;;1
;56373558000177;BAR E MERCEARIA AMAJOUVAS LTDA;8;322101;RUA;MANDUBIRA;64;;JD PANORAMA;3245110;SP;SAO PAULO;;;;;1
;56382849000121;J R BATISTA;8;322101;RUA;XIQUE-XIQUE;71;;CIDADE PATRIARCA;3556040;SP;SAO PAULO;;;;;1
;56392848000168;KALIFA LANCHONETE LTDA;8;322101;AVENIDA;JULIO BUONO;1768;;PARADA INGLESA;2201000;SP;SAO PAULO;;;;;5
;56395619000105;BAR E MERCEARIA IRMAOS LTDA;3;322101;RUA;FERNAO ALBERNAZ;195;;VL TALARICO;3532000;SP;SAO PAULO;;;;;5
;56396666000165;SAO CHARBEL AGROPECUARIA LTDA;8;162899;RUA;DR VEIGA FILHO;567;6 AND;CENTRO;1229001;SP;SAO PAULO;;;;;5
;56397219000120;BAR E LANCHES VAZ LOBO LTDA;4;322101;RUA;FREI BERTOLDO;139;;TATUAPE;3090040;SP;SAO PAULO;;;;;1
;56406671000101;BAR E LANCHES LINDALVA LTDA;8;322101;RUA;ORICANGA;190;;MIRANDOPOLIS;8210040;SP;SAO PAULO;;;;;5
;56440985000120;VARGEM DO TANQUE AGRO PECUARIA LTDA;4;162899;PRACA;GUIDO CAGNACCI;17;;VL BEATRIZ;5444060;SP;SAO PAULO;;;;;1
;56448608000138;CELU'S BAR E PETISCOS LTDA;4;322101;RUA;JAPI;433;;VILA MUNHOZ;2211000;SP;SAO PAULO;;;;;1
;56501455000145;VEGAS BAR E LANCHES LTDA;8;322101;RUA;TAQUARI;172;;MOOCA;3166000;SP;SAO PAULO;;;;;5
;56501752000190;BAR E MERCEARIA PARADA DE TAIPAS LTDA;4;322101;ESTRADA;DE TAIPAS;116;A;PARADA DE TAIPAS;2991000;SP;SAO PAULO;;;;;1
;56506892000232;RIO DAS PEDRAS AGROPECUARIA LTDA;8;162899;AVENIDA;ORDEM E PROGRESSO;661;SALA 4;CASA VERDE;2518130;SP;SAO PAULO;;;;;5
;56507429000124;HARAS ACULEO BRASIL LTDA;8;152101;AVENIDA;BRIG FARIA LIMA;2223;14 CJ 146 SALA B;JARDIM PAULISTANO;1472900;SP;SAO PAULO;;;;;5
;56526098000170;ROTISSERIA VASSOURAS DA BRUXA LTDA;8;322101;AVENIDA;NOVE DE JULHO;1971;;BELA VISTA;1313001;SP;SAO PAULO;;;;;5
;56528771000100;BAR E CAFE POSTAL LTDA;8;322101;PRACA;PINHEIRO RAPOSO;66;;VL BERTIOGA;3181060;SP;SAO PAULO;;;;;5
;56556566000159;DIAGRO QUIMICA INDUSTRIA E COMERCIO LTDA;4;161099;RUA;MIN JOSE G R ALCKMIN;386;SALA I;ALTO DA BOA VISTA;8210040;SP;SAO PAULO;;;;;1
;56573041000121;MIRO REPRESENTACOES SC LTDA;2;161099;RUA;BARLAVENTO;253;;PARQUE SAO LUCAS;3265010;SP;SAO PAULO;;;;;1
;56581416000103;JURALICE VAZ BUENO;4;322101;RUA;JORGE WARD;207;;RIO PEQUENO;5386160;SP;SAO PAULO;;;;;5
;56592835000132;AUXILIER TIMOTEO DA SILVA;8;322101;RUA;ALEXANDRE ALIPERTI;153;;AGUA FUNDA;4156110;SP;SAO PAULO;;;;;5
;56600059000175;SOCEL PARTICIPACOES E NEGOCIOS LTDA;8;161099;RUA;ALVARENGA PEIXOTO;175;SALA 2 2 AND;VL ANASTACIO;5095010;SP;SAO PAULO;;;;;5
;56621949000910;FREMAR AGROPECUARIA LTDA;4;162899;RUA;FRANCISCO LEITAO;469;SALA 206;CERQ CESAR;5414020;SP;SAO PAULO;;;;;5
;56622780000166;POUSO ALTO AGROPECUARIA LTDA;8;210105;RUA;SOUSA NOSCHESE;23;;JD SANTO ANTONIO;4726200;SP;SAO PAULO;;;;;1
;56630361000176;CRIACAO E COMERCIO DE SUINOS POICO LTDA;8;154700;ESTRADA;DE CURUCUTU;S/N;KM 02;SANTO AMARO;8210040;SP;SAO PAULO;;;;;5
;56638661000100;BAR LANCHES TADEU E MARTINS LTDA;4;322101;RUA;ROMILDO OTTENIO;187;;JD INDEPENDENCIA;3225070;SP;SAO PAULO;;;;;1
;56640675000150;DEMETER AGRO PECUARIA LTDA;4;162899;RUA;CORREA DE MELO;85;SALA 53;BOM RETIRO;8210040;SP;SAO PAULO;;;;;1
;56644198000109;BAR E LANCHES TOZAN LTDA;8;322101;RUA;COSTA BARROS;770;;VL ALPINA;3210000;SP;SAO PAULO;;;;;5
;56680721000144;BAR E LANCHES MINEIRO DO PARY LTDA;8;322101;RUA;JOAO TEODORO;889;A;PARY;3009000;SP;SAO PAULO;;;;;5
;56682743000143;DIST. DE LEITE E S/ DER. A DOM. BRASILUSO LTDA;8;322101;RUA;ANTONIO F COSTA LISBOA;59 $;;JD BONFIGLIOLI;5593050;SP;SAO PAULO;;;;;5
;56730120000107;MATERMARE COMERCIO E INDUSTRIA DE PESCA LTDA;8;311601;RUA;BENTA DIAS;75;;MOOCA;3162100;SP;SAO PAULO;;;;;5
;56742190000177;CARMINE BRUNO=LANCHES;8;322101;LARGO;SAO JOSE DO MARANHAO;92;94;TATUAPE;3089010;SP;SAO PAULO;;;;;5
;56769524000104;COMPANHIA AGRICOLA E PASTORIL FAZENDA RIO PARDO;2;151201;AVENIDA;CIDADE JARDIM;400;13 ANDAR CJ.135;JARDIM PAULISTANO;1454900;SP;SAO PAULO;11 38170600;11 38170632;;FISCAL@SGPBR.COM.BR;5
;56783681000166;SEMENTES AGROCERES SA;8;111301;AVENIDA;NACOES UNIDAS;12901;TORRE N. 7 A.,CJ 701B;BROOKLIN;4578000;SP;SAO PAULO;011 55086980;;011 55032714;;5
;56783681006873;SEMENTES AGROCERES SA;8;111301;AVENIDA;DR VIEIRA DE CARVALHO;40;5 ANDAR;CENTRO;1210010;SP;SAO PAULO;;;;;5
;56787005000160;FASANELLA FLORESTAL LTDA;8;210101;AVENIDA;SEN QUEIROS;605;CJ 815 8 ANDAR;STA EFIGENIA;8210040;SP;SAO PAULO;;;;;5
;56812142000108;MMVC AGRO PASTORIL LTDA;8;151201;RUA;BELA CINTRA;67;5 ANDAR CONJUNTO 51;CERQUEIRA CESAR;1415000;SP;SAO PAULO;;;;;5
;56842198000105;GMF AGROPECUARIA LTDA;8;162899;AVENIDA;BRIG FARIA LIMA;1451;11 ANDAR CJ 112;PINHEIROS;1469900;SP;SAO PAULO;;;;;5
;56844533000104;SEBASTIAO PRADO BAR E MERCEARIA;2;322101;RUA;ABETO;44;;JD SANTA MARIA;3575020;SP;SAO PAULO;;;;;1
;56861180000150;JOSE S FILHO BAR;8;322101;RUA;UHLAND;1183;;VILA EMA;3283000;SP;SAO PAULO;;;;;5
;56876626000110;LILIAN SUSANA BEHLING BAR;8;322101;RUA;DR ALMEIDA LIMA;831;;MOOCA;8210040;SP;SAO PAULO;;;;;5
;56878218000106;LAERTE TADEU MAZINI;4;322101;RUA;NOVA DOS PORTUGUESES;85;VELORIO DE SANTANA;SANTANA;2462080;SP;SAO PAULO;;;;;1
;56911175000105;AGROPECUARIA BARRANCO BRANCO LTDA;2;151201;RUA;PIAUI;800;5 ANDAR;HIGIENOPOLIS;1241000;SP;SAO PAULO;;;;;5
;56927015000154;FAFENCE BAR E MERCEARIA LTDA;8;322101;RUA;ANTONIO FONSECA;213;A;VILA MARIA;2112010;SP;SAO PAULO;;;;;1
;56941016000153;LF COMERCIO DE ORNAMENTOS LTDA;8;322101;RUA;FILIPE CAMARAO;509;;TATUAPE;3065000;SP;SAO PAULO;;;;;5
;56949068000257;HARAS QUAPPALOO LTDA;4;152102;AVENIDA;MARIA COELHO DE AGUIAR;215;BLOCO D 2 SALA 2;SANTO AMARO;8210040;SP;SAO PAULO;;;;;1
;56966583000164;JUR-WIL LANCHONETE LTDA;8;322101;RUA;DO BOSQUE;1.024;;BARRA FUNDA;1136000;SP;SAO PAULO;;;;;5
;56972953000176;COMPANHIA AGRICOLA SAO BENTO DA ESMERALDA;2;151201;RUA;AMALIA DE NORONHA;151;"TERREO: 03;";PINHEIROS;5410010;SP;SAO PAULO;11 38167878;;11 38167799;rab@mcma.com.br;5
;56990450000123;BAR E LANCHES UIRAPURU LTDA;8;322101;RUA;ADOLFO PINHEIRO;35;;SANTO AMARO;4733000;SP;SAO PAULO;;;;;5
;56998222000108;BAR E LANCHES RALI LTDA;4;322101;AVENIDA;MORUMBI;7860;;BROOKLIN PAULISTA;4703001;SP;SAO PAULO;;;;;1
;56999600000160;ELETRONICA SCR LTDA;3;132600;RUA;CANTAGALO;1431;;TATUAPE;8210040;SP;SAO PAULO;;;;;5
;57000713000172;INDENTICAR COMERCIO DE PESCADOS LTDA;2;322101;RUA;SAO PEDRO DO SUL;320;;AMERICANOPOLIS;4340020;SP;SAO PAULO;19 36214042;19 36214040;;SOCIETARIO@AROCONTABILIDADE.COM.BR;3
;57009813000160;NELSA B FERNANDES;8;322101;RUA;C;6;;STO AMARO;5596170;SP;SAO PAULO;;;;;5
;57017436000100;CANAMOR AGRO - INDUSTRIAL E MERCANTIL S/A.;2;113000;RUA;XV DE NOVEMBRO;184;8º A - CONJ. 803;CENTRO;1013000;SP;SAO PAULO;011 2324916;;;;5
;57021719000126;MARIA MADALENA RAMOS FELIZARDO;8;322101;RUA;IDA DA SILVA;253;;VILA GUILHERME;2066000;SP;SAO PAULO;;;;;5
;57028540000109;BAR E LANCHES TRAVIATA LTDA;8;322101;RUA;AURIVERDE;996;;IPIRANGA;4222001;SP;SAO PAULO;;;;;5
;57028896000134;BAR E CAFE HOFER LTDA;4;322101;AVENIDA;JOAO DIAS;2082;;SANTO AMARO;4724003;SP;SAO PAULO;;;;;1
;57032203000187;A NACIONAL DISPLAY INDUSTRIA E COMERCIO LTDA;8;114800;RUA;DO LAVAPES;380;;CAMBUCI;1519000;SP;SAO PAULO;;;;;5
;57058893000143;PRADESH PECUARIA S/C LTDA;8;162899;RUA;MAJ TARQUINIO L PEREIRA;55;;SANTO AMARO;4756070;SP;SAO PAULO;;;;;5
;57062390000141;ATA, AUDITORIA TECNICA AGRO PECUARIA LTDA;4;162899;RUA;ITAQUERA;250;;PACAEMBU;1246030;SP;SAO PAULO;11 37315682;11 36630960;11 36630960;contaalfa@ig.com.br;1
;57068744000165;BAR E LANCHES FINOK LTDA;4;322101;RUA;FRANCISCO MEDEIR JORDAO;128;;VILA MEDEIROS;2214030;SP;SAO PAULO;;;;;1
;57069973000102;BAR E LANCHES DEL FRANCO FERREIRA LTDA;2;322101;RUA;RIO VERDE;708;;NOSSA SENHORA DO O;2934000;SP;SAO PAULO;;;;;1
;57074023000249;CAMINHO VERDE COMERCIO, PLANTAS E JARDINS EIRELI;2;122900;AVENIDA;ARRUDA BOTELHO;S/N;A 642 E A 691;ALTO DE PINHEIROS;5466000;SP;SAO PAULO;11 36081000;;11 37141965;ADM@MARCELOFAISAL.COM.BR;5
;57074106001048;CITROVITA AGRO INDUSTRIAL LTDA;8;131800;RUA;GOMES DE CARVALHO;1356;CJ 72 - 7 ANDAR;VL OLIMPIA;4547005;SP;SAO PAULO;011 8299622;;;;5
;57078941000165;RAIMUNDA DO NASCIMENTO SANTOS;8;322101;RUA;RIO NEGRO;180;;JD NORDESTE;3689020;SP;SAO PAULO;;;;;5
;57088502000133;MANUEL JOAQUIM RODRIGUES BAR;8;322101;RUA;MARQUEZ DE RECIFE;123;;ITABERABA;2841010;SP;SAO PAULO;;;;;5
;57091258000168;BAR E LANCHE CAICARA LTDA;8;322101;AVENIDA;OLAVO E DE SOUZA ARANHA;668;;VL CISPER;3822000;SP;SAO PAULO;;;;;5
;57098022000153;S LUCCI REPRESENTACAO E COMERCIO DE BORRACHA LTDA;2;161099;RUA;HERCULANO;48;;SUMARE;1257030;SP;SAO PAULO;;;;;1
;57107989000154;ANODIBRAZ ANODIZACAO INDUSTRIA E COMERCIO LTDA;8;119901;AVENIDA;ITAQUERA;1333;;CIDADE LIDER;3526000;SP;SAO PAULO;;;;;5
;57115560000109;ORLANDO TAVARES RODRIGUES M/E.;8;322101;RUA;GAL COSTA CAMPOS;76;A TERREA;VILA PARANAGUA;3807100;SP;SAO PAULO;;;;;1
;57153355000138;DIL'S BAR E RESTAURANTE LTDA;4;322101;AVENIDA;SOUSA BANDEIRA;595;;JDM SAO JOAO;3559000;SP;SAO PAULO;;;;;1
;57154569000129;SCORPIUS SNOOKER BAR LTDA;8;322101;RUA;ARAUJO;154;1 AND;VILA BUARQUE;1220020;SP;SAO PAULO;;;;;5
;57160442000112;SABINO LUCENA DE MENEZES;2;322101;RUA;JOSE ANTONIO VALADARES;755;;VILA LIVIERO;4185021;SP;SAO PAULO;;;;;1
;57167793000155;BOMBONZINHO-DOCES E SALGADOS LTDA;8;322101;RUA;DA MOOCA;4536;;MOOCA;3165002;SP;SAO PAULO;;;;;1
;57175333000179;BAR E LANCHES MAGI LTDA;8;322101;AVENIDA;DIOGENES RIBEIRO LIMA;2443;;LAPA;5458001;SP;SAO PAULO;;;;;5
;57179111000124;EXPEDITO DO CARMO PEREIRA;8;322101;RUA;DOMINGOS SANTOS GOMES;226;;J HAYA DO CARRAO;3472000;SP;SAO PAULO;;;;;1
;57214678000194;BAR E LANCHES IMAI LTDA;4;322101;AVENIDA;PARADA PINTO;1066;;V N CACHOEIRINHA;2611002;SP;SAO PAULO;;;;;1
;57214785000546;ROSA DO SUL PARTICIPACOES SOCIETARIAS LTDA;8;152101;RUA;BENTO FRIAS;248;COCH 31 39 49 50;PINHEIROS;5423050;SP;SAO PAULO;;;;;5
;57223646000155;WELLIN LANCHES LTDA;8;322101;AVENIDA;CANGAIBA;2757;;CANGAIBA;3711001;SP;SAO PAULO;;;;;5
